"femaDeclarationString","disasterNumber","state","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate","fipsStateCode","fipsCountyCode","placeCode","designatedArea","declarationRequestNumber","hash","lastRefresh","id","DT"
"DR-1287-TX",1287,"TX","DR","1999-08-23T01:30:00.000Z",1999,"Hurricane","HURRICANE BRET",0,1,0,0,"1999-08-22T00:00:00.000Z","1999-08-26T04:00:00.000Z","2010-08-27T04:00:00.000Z",48,247,99247,"Jim Hogg (County)",99073,"2414fd3c905b4b6f5edd0e16042c2067","2020-10-05T14:21:42.040Z","5f7b2bf631a8c6681cfc577e",1999-08-22
"DR-1287-TX",1287,"TX","DR","1999-08-23T01:30:00.000Z",1999,"Hurricane","HURRICANE BRET",0,1,1,1,"1999-08-22T00:00:00.000Z","1999-08-26T04:00:00.000Z","2010-08-27T04:00:00.000Z",48,61,99061,"Cameron (County)",99073,"a7486219f87a9d6bd8ce6c1afc30a9e3","2020-10-05T14:21:42.044Z","5f7b2bf631a8c6681cfc5786",1999-08-22
"DR-1287-TX",1287,"TX","DR","1999-08-23T01:30:00.000Z",1999,"Hurricane","HURRICANE BRET",0,1,1,1,"1999-08-22T00:00:00.000Z","1999-08-26T04:00:00.000Z","2010-08-27T04:00:00.000Z",48,7,99007,"Aransas (County)",99073,"0cf0bbdbea9aed23fb6f5f783c2ee2bb","2020-10-05T14:21:42.041Z","5f7b2bf631a8c6681cfc5789",1999-08-22
"DR-1287-TX",1287,"TX","DR","1999-08-23T01:30:00.000Z",1999,"Hurricane","HURRICANE BRET",0,1,1,1,"1999-08-22T00:00:00.000Z","1999-08-26T04:00:00.000Z","2010-08-27T04:00:00.000Z",48,131,99131,"Duval (County)",99073,"7bbc08adc3ebae38cc13c424e4f6af4c","2020-10-05T14:21:42.045Z","5f7b2bf631a8c6681cfc578d",1999-08-22
"DR-1287-TX",1287,"TX","DR","1999-08-23T01:30:00.000Z",1999,"Hurricane","HURRICANE BRET",0,1,1,1,"1999-08-22T00:00:00.000Z","1999-08-26T04:00:00.000Z","2010-08-27T04:00:00.000Z",48,47,99047,"Brooks (County)",99073,"be36360216fb9e3fa9580165acbec3e8","2020-10-05T14:21:42.042Z","5f7b2bf631a8c6681cfc5791",1999-08-22
"DR-1287-TX",1287,"TX","DR","1999-08-23T01:30:00.000Z",1999,"Hurricane","HURRICANE BRET",0,1,1,1,"1999-08-22T00:00:00.000Z","1999-08-26T04:00:00.000Z","2010-08-27T04:00:00.000Z",48,215,99215,"Hidalgo (County)",99073,"60dbc9eaf6df5958a370c1030681a133","2020-10-05T14:21:42.047Z","5f7b2bf631a8c6681cfc57ad",1999-08-22
"DR-1287-TX",1287,"TX","DR","1999-08-23T01:30:00.000Z",1999,"Hurricane","HURRICANE BRET",0,1,1,1,"1999-08-22T00:00:00.000Z","1999-08-26T04:00:00.000Z","2010-08-27T04:00:00.000Z",48,249,99249,"Jim Wells (County)",99073,"fae73b86f811587feb12d79d205fec74","2020-10-05T14:21:42.047Z","5f7b2bf631a8c6681cfc57b2",1999-08-22
"DR-1287-TX",1287,"TX","DR","1999-08-23T01:30:00.000Z",1999,"Hurricane","HURRICANE BRET",0,1,1,1,"1999-08-22T00:00:00.000Z","1999-08-26T04:00:00.000Z","2010-08-27T04:00:00.000Z",48,479,99479,"Webb (County)",99073,"1e932872a714b7db938e408eb9e3bb17","2020-10-05T14:21:42.054Z","5f7b2bf631a8c6681cfc57c7",1999-08-22
"DR-1287-TX",1287,"TX","DR","1999-08-23T01:30:00.000Z",1999,"Hurricane","HURRICANE BRET",0,1,1,1,"1999-08-22T00:00:00.000Z","1999-08-26T04:00:00.000Z","2010-08-27T04:00:00.000Z",48,355,99355,"Nueces (County)",99073,"d2dba30f98b18ca44634d59fffe0ca69","2020-10-05T14:21:42.052Z","5f7b2bf631a8c6681cfc57c9",1999-08-22
"DR-1287-TX",1287,"TX","DR","1999-08-23T01:30:00.000Z",1999,"Hurricane","HURRICANE BRET",0,1,1,1,"1999-08-22T00:00:00.000Z","1999-08-26T04:00:00.000Z","2010-08-27T04:00:00.000Z",48,261,99261,"Kenedy (County)",99073,"0ffb576d613bc3528de56290f26ea899","2020-10-05T14:21:42.050Z","5f7b2bf631a8c6681cfc57d3",1999-08-22
"DR-1287-TX",1287,"TX","DR","1999-08-23T01:30:00.000Z",1999,"Hurricane","HURRICANE BRET",0,1,1,1,"1999-08-22T00:00:00.000Z","1999-08-26T04:00:00.000Z","2010-08-27T04:00:00.000Z",48,489,99489,"Willacy (County)",99073,"e341b25b0bedd5b6913ce057b7619166","2020-10-05T14:21:42.057Z","5f7b2bf631a8c6681cfc57d8",1999-08-22
"DR-1287-TX",1287,"TX","DR","1999-08-23T01:30:00.000Z",1999,"Hurricane","HURRICANE BRET",0,1,1,1,"1999-08-22T00:00:00.000Z","1999-08-26T04:00:00.000Z","2010-08-27T04:00:00.000Z",48,273,99273,"Kleberg (County)",99073,"20663de6085867020a715b5fe50e8c31","2020-10-05T14:21:42.051Z","5f7b2bf631a8c6681cfc57db",1999-08-22
"DR-1287-TX",1287,"TX","DR","1999-08-23T01:30:00.000Z",1999,"Hurricane","HURRICANE BRET",0,1,1,1,"1999-08-22T00:00:00.000Z","1999-08-26T04:00:00.000Z","2010-08-27T04:00:00.000Z",48,409,99409,"San Patricio (County)",99073,"60eb80ebeab31da7e26472376bba25c4","2020-10-05T14:21:42.053Z","5f7b2bf631a8c6681cfc57ee",1999-08-22
"DR-1291-NC",1291,"NC","DR","1999-09-09T19:30:00.000Z",1999,"Hurricane","HURRICANE DENNIS",0,1,0,1,"1999-08-29T04:00:00.000Z","1999-09-11T04:00:00.000Z","2006-07-20T04:00:00.000Z",37,55,99055,"Dare (County)",99084,"fb6017edd87164780c8a4a57611baf92","2020-10-05T14:21:42.074Z","5f7b2bf631a8c6681cfc581d",1999-08-29
"DR-1291-NC",1291,"NC","DR","1999-09-09T19:30:00.000Z",1999,"Hurricane","HURRICANE DENNIS",0,1,0,1,"1999-08-29T04:00:00.000Z","1999-09-11T04:00:00.000Z","2006-07-20T04:00:00.000Z",37,31,99031,"Carteret (County)",99084,"e81f7d8e7f67d06888c45f4edccd0107","2020-10-05T14:21:42.072Z","5f7b2bf631a8c6681cfc5822",1999-08-29
"DR-1291-NC",1291,"NC","DR","1999-09-09T19:30:00.000Z",1999,"Hurricane","HURRICANE DENNIS",0,1,0,1,"1999-08-29T04:00:00.000Z","1999-09-11T04:00:00.000Z","2006-07-20T04:00:00.000Z",37,95,99095,"Hyde (County)",99084,"a058da4a2897db53e3c91b3618be80e3","2020-10-05T14:21:42.075Z","5f7b2bf631a8c6681cfc5824",1999-08-29
"DR-1291-NC",1291,"NC","DR","1999-09-09T19:30:00.000Z",1999,"Hurricane","HURRICANE DENNIS",0,1,0,1,"1999-08-29T04:00:00.000Z","1999-09-11T04:00:00.000Z","2006-07-20T04:00:00.000Z",37,137,99137,"Pamlico (County)",99084,"a564de964945e29680b584ed6e225971","2020-10-05T14:21:42.076Z","5f7b2bf631a8c6681cfc5826",1999-08-29
"DR-1291-NC",1291,"NC","DR","1999-09-09T19:30:00.000Z",1999,"Hurricane","HURRICANE DENNIS",0,1,0,1,"1999-08-29T04:00:00.000Z","1999-09-11T04:00:00.000Z","2006-07-20T04:00:00.000Z",37,13,99013,"Beaufort (County)",99084,"d942f8cdd4c498a85ac60eb67d5eb071","2020-10-05T14:21:42.071Z","5f7b2bf631a8c6681cfc582a",1999-08-29
"DR-1290-VA",1290,"VA","DR","1999-09-06T17:00:00.000Z",1999,"Hurricane","VIRGINIA TROPICAL STORM DENNIS 08/27/99",0,1,0,1,"1999-08-27T04:00:00.000Z","1999-09-13T04:00:00.000Z","2005-05-20T04:00:00.000Z",51,650,35000,"Hampton",99082,"83ff9aa3092e6459284b8e2290ccad5d","2020-10-05T14:21:42.069Z","5f7b2bf631a8c6681cfc583a",1999-08-27
"DR-1291-NC",1291,"NC","DR","1999-09-09T19:30:00.000Z",1999,"Hurricane","HURRICANE DENNIS",0,1,0,1,"1999-08-29T04:00:00.000Z","1999-09-11T04:00:00.000Z","2006-07-20T04:00:00.000Z",37,49,99049,"Craven (County)",99084,"087ce81c043a7f04a354a531ddf0045d","2020-10-05T14:21:42.073Z","5f7b2bf631a8c6681cfc583c",1999-08-29
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,13,99013,"Beaufort (County)",99089,"ac6d32b0af8f8c80a13749d057bbba0d","2020-10-05T14:21:42.080Z","5f7b2bf631a8c6681cfc5840",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,15,99015,"Bertie (County)",99089,"a782abbdd2759808624a1e4b917b6f77","2020-10-05T14:21:42.082Z","5f7b2bf631a8c6681cfc584b",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,7,99007,"Anson (County)",99089,"a0f59490e6553a12369418dffbde3899","2020-10-05T14:21:42.079Z","5f7b2bf631a8c6681cfc584d",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,1,99001,"Alamance (County)",99089,"b10e50a55dcb1f39bb5153cbf36b4086","2020-10-05T14:21:42.077Z","5f7b2bf631a8c6681cfc584f",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,17,99017,"Bladen (County)",99089,"29a07416d2067d0de5da18a61722a87d","2020-10-05T14:21:42.083Z","5f7b2bf631a8c6681cfc5852",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,41,99041,"Chowan (County)",99089,"b6019b98f739987b750c32c6d22e7712","2020-10-05T14:21:42.090Z","5f7b2bf631a8c6681cfc585b",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,51,99051,"Cumberland (County)",99089,"c965ef59ef9808639b79b77ffdcbc164","2020-10-05T14:21:42.092Z","5f7b2bf631a8c6681cfc5860",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,31,99031,"Carteret (County)",99089,"3820871489e6d3c0b97d1f37daa4d274","2020-10-05T14:21:42.086Z","5f7b2bf631a8c6681cfc5864",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,19,99019,"Brunswick (County)",99089,"88daa0b9810a543886347e3adc2dbc78","2020-10-05T14:21:42.084Z","5f7b2bf631a8c6681cfc5868",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,53,99053,"Currituck (County)",99089,"590e0e0efc0c8e3b08544393f81d8f68","2020-10-05T14:21:42.093Z","5f7b2bf631a8c6681cfc5869",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,37,99037,"Chatham (County)",99089,"cf725b61b335435751d2602c1f449dcd","2020-10-05T14:21:42.089Z","5f7b2bf631a8c6681cfc586c",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,29,99029,"Camden (County)",99089,"11ffea6711693ddaeae0a3e9c2fb3d20","2020-10-05T14:21:42.085Z","5f7b2bf631a8c6681cfc5872",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,47,99047,"Columbus (County)",99089,"62c488d3cffc66e2b923a0e20cae1c1c","2020-10-05T14:21:42.091Z","5f7b2bf631a8c6681cfc5877",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,55,99055,"Dare (County)",99089,"238c6c75bc3e1dbb4a43a134292d2403","2020-10-05T14:21:42.095Z","5f7b2bf631a8c6681cfc587b",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,49,99049,"Craven (County)",99089,"f6e765c82a6e50d710de4eb40dcb3f46","2020-10-05T14:21:42.092Z","5f7b2bf631a8c6681cfc5885",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,33,99033,"Caswell (County)",99089,"8b847095a5c42e16d4c75e1112298681","2020-10-05T14:21:42.087Z","5f7b2bf631a8c6681cfc5892",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,63,99063,"Durham (County)",99089,"62e7845ca750598f2a776e783dbebeb5","2020-10-05T14:21:42.107Z","5f7b2bf631a8c6681cfc5898",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,61,99061,"Duplin (County)",99089,"c43098082992989ffd2d398d295c5f1c","2020-10-05T14:21:42.106Z","5f7b2bf631a8c6681cfc589c",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,57,99057,"Davidson (County)",99089,"2706cd420ab0d05b4cd87b671a25aba4","2020-10-05T14:21:42.097Z","5f7b2bf631a8c6681cfc58a6",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,67,99067,"Forsyth (County)",99089,"3b16518523bca8fb42fe66f1fe079176","2020-10-05T14:21:42.111Z","5f7b2bf631a8c6681cfc58a7",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,69,99069,"Franklin (County)",99089,"8ab2f51e5bfe1e8b699e1cd1d913f52f","2020-10-05T14:21:42.124Z","5f7b2bf631a8c6681cfc58ad",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,77,99077,"Granville (County)",99089,"41a16f0310a805ca2e6df4e233719284","2020-10-05T14:21:42.127Z","5f7b2bf631a8c6681cfc58b8",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,73,99073,"Gates (County)",99089,"c03cf50c9fa51a4eacf4c6b20c5ab357","2020-10-05T14:21:42.125Z","5f7b2bf631a8c6681cfc58bc",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,65,99065,"Edgecombe (County)",99089,"77c6d030832b11a90bdc7d49d8be4175","2020-10-05T14:21:42.109Z","5f7b2bf631a8c6681cfc58cd",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,81,99081,"Guilford (County)",99089,"5af887f08dcf40799b5e46a1f7c3da2d","2020-10-05T14:21:42.130Z","5f7b2bf631a8c6681cfc58d0",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,91,99091,"Hertford (County)",99089,"950e4998b07867c3fa4c6b6fa4f23a55","2020-10-05T14:21:42.135Z","5f7b2bf631a8c6681cfc58d2",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,79,99079,"Greene (County)",99089,"d54e30a3f656b91ebb5399aba59657a3","2020-10-05T14:21:42.128Z","5f7b2bf631a8c6681cfc58d4",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,83,99083,"Halifax (County)",99089,"902f8434daabe0b4e16df99156fbe4c6","2020-10-05T14:21:42.131Z","5f7b2bf631a8c6681cfc58d7",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,85,99085,"Harnett (County)",99089,"b54312f2e7ae789f5e8375c336070230","2020-10-05T14:21:42.133Z","5f7b2bf631a8c6681cfc58d9",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,93,99093,"Hoke (County)",99089,"97e997445d37a6e9220d685323dc9274","2020-10-05T14:21:42.137Z","5f7b2bf631a8c6681cfc58e3",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,103,99103,"Jones (County)",99089,"6af00a796820a223a000ae11c9767a6b","2020-10-05T14:21:42.151Z","5f7b2bf631a8c6681cfc58e9",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,95,99095,"Hyde (County)",99089,"b2d527882c3122d6181951ee27f1b584","2020-10-05T14:21:42.141Z","5f7b2bf631a8c6681cfc58f2",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,125,99125,"Moore (County)",99089,"47d2e3a6c33daa7257f836e3f442a53b","2020-10-05T14:21:42.164Z","5f7b2bf631a8c6681cfc58f4",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,127,99127,"Nash (County)",99089,"7e932ad13bf29344dbc6afc09205cb86","2020-10-05T14:21:42.165Z","5f7b2bf631a8c6681cfc58f6",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,117,99117,"Martin (County)",99089,"6f63ea588d3b2bf7104d4541e819d042","2020-10-05T14:21:42.162Z","5f7b2bf631a8c6681cfc58f8",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,123,99123,"Montgomery (County)",99089,"ff239a8e3ed6b707390859977ce11e09","2020-10-05T14:21:42.163Z","5f7b2bf631a8c6681cfc58fa",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,129,99129,"New Hanover (County)",99089,"ca90e54e1e91b09084449342fd6acf6c","2020-10-05T14:21:42.166Z","5f7b2bf631a8c6681cfc58ff",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,133,99133,"Onslow (County)",99089,"91340dd6d8d9822c36cd0581fad0e3f7","2020-10-05T14:21:42.168Z","5f7b2bf631a8c6681cfc5903",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,135,99135,"Orange (County)",99089,"ffdd38138d61e1a905937c94261519b6","2020-10-05T14:21:42.170Z","5f7b2bf631a8c6681cfc5907",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,131,99131,"Northampton (County)",99089,"5f4a4469009dbe8626739e258bd415e7","2020-10-05T14:21:42.167Z","5f7b2bf631a8c6681cfc590b",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,101,99101,"Johnston (County)",99089,"253a4388961378d4c0b4b5e5c419418b","2020-10-05T14:21:42.150Z","5f7b2bf631a8c6681cfc5913",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,105,99105,"Lee (County)",99089,"45195a06f4d5e6e309e2b9a4545d92e7","2020-10-05T14:21:42.152Z","5f7b2bf631a8c6681cfc5917",1999-09-15
"DR-1292-NC",1292,"NC","DR","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD MAJOR DISASTER DECLARATIONS",0,1,1,1,"1999-09-15T04:00:00.000Z","1999-11-03T04:59:00.000Z","2014-05-07T04:00:00.000Z",37,107,99107,"Lenoir (County)",99089,"5c0d5d997f315f0bc1c0728768a6059e","2020-10-05T14:21:42.160Z","5f7b2bf631a8c6681cfc591c",1999-09-15
